key,name,faction,health,toughness,save,invuln_save,fnp,move,oc,leadership,attacks,hit_probability,strength,ap,weapon_damage_per_shot,range_inches,melee_attacks,melee_hit_probability,melee_strength,melee_ap,melee_damage_per_shot,assault,heavy,pistol,rapid_fire,twin_linked,ignores_cover,torrent,lethal_hits,lance,melta,sustained_hits,devastating_wounds,precision,blast,indirect_fire,hazardous,one_shot,stealth,deep_strike,scout_distance,infiltrators,sticky_objective,lone_operative,fly,deadly_demise,points_cost,anti_keywords,unit_keywords
adeptus_mechanicus_sicarian_ruststalkers,Sicarian Ruststalkers,Adeptus Mechanicus,2.0,4,4,5,7,6.0,1,7,4,0.5,5,-2,1.0,1,4,0.5,5,-2,1.0,False,False,False,0,False,False,False,False,False,0,0,True,True,False,False,False,False,True,False,0,False,False,False,False,0,77.5,INFANTRY:3,INFANTRY
adeptus_mechanicus_skitarii_marshal,Skitarii Marshal,Adeptus Mechanicus,3.0,3,4,7,7,6.0,1,6,1,0.5,6,-1,1.0,12,4,0.667,6,-1,1.0,False,False,True,0,False,False,False,False,False,0,0,True,False,False,False,False,False,False,False,0,False,False,False,False,0,22.5,,CHARACTER|INFANTRY
adeptus_mechanicus_skitarii_rangers,Skitarii Rangers,Adeptus Mechanicus,1.0,3,4,5,7,6.0,2,7,2,0.5,5,-1,1.33,30,1,0.5,3,0,1.0,False,True,False,1,False,False,False,False,False,0,0,True,True,False,False,True,False,False,False,6,False,False,False,False,0,30.4,VEHICLE:4,INFANTRY|BATTLELINE
adeptus_mechanicus_skitarii_vanguard,Skitarii Vanguard,Adeptus Mechanicus,1.0,3,4,5,7,6.0,2,7,2,0.5,5,-1,1.33,18,1,0.5,3,0,1.0,False,True,False,1,False,False,False,False,False,0,0,True,True,False,False,True,False,False,False,0,False,False,False,False,0,40.4,VEHICLE:4|INFANTRY:4,INFANTRY|BATTLELINE
adeptus_mechanicus_skorpius_disintegrator,Skorpius Disintegrator,Adeptus Mechanicus,12.0,10,2,7,7,6.0,3,7,3,0.5,12,-3,4.5,48,3,0.5,6,0,1.0,False,False,False,0,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,0,False,False,False,False,2,856.4,,VEHICLE
adeptus_mechanicus_skorpius_dunerider,Skorpius Dunerider,Adeptus Mechanicus,11.0,9,3,7,7,6.0,2,7,9,0.5,4,0,1.0,36,3,0.5,6,0,1.0,False,False,False,9,True,False,False,False,False,0,1,False,False,False,False,False,False,False,False,0,False,False,False,False,2,298.1,,VEHICLE
adeptus_mechanicus_sydonian_dragoons_with_radium_jezzails,Sydonian Dragoons with radium jezzails,Adeptus Mechanicus,7.0,7,3,5,7,6.0,2,7,1,0.5,5,-2,2.5,18,3,0.5,5,0,1.0,False,True,True,0,False,True,False,False,False,0,0,False,True,False,False,False,False,True,False,0,False,False,False,False,1,116.2,INFANTRY:3,VEHICLE|WALKER
adeptus_mechanicus_sydonian_dragoons_with_taser_lances,Sydonian Dragoons with taser lances,Adeptus Mechanicus,7.0,7,3,5,7,6.0,2,7,1,0.5,5,-1,2.0,18,4,0.5,7,-2,2.0,False,False,True,0,False,True,False,False,True,0,0,False,False,False,False,False,False,True,False,0,False,False,False,False,1,101.2,,VEHICLE|WALKER
adeptus_mechanicus_sydonian_skatros,Sydonian Skatros,Adeptus Mechanicus,4.0,4,4,7,7,6.0,1,7,1,0.667,5,-2,3.0,36,3,0.5,3,0,1.0,False,True,False,0,False,False,False,False,False,0,0,False,True,False,False,False,False,True,False,0,False,False,True,False,0,80.0,INFANTRY:3,INFANTRY|CHARACTER
adeptus_mechanicus_tech_priest_dominus,Tech-Priest Dominus,Adeptus Mechanicus,4.0,4,2,7,5,6.0,1,7,2,0.667,6,-2,2.0,12,4,0.667,6,-2,2.0,False,False,False,0,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,0,False,False,False,False,0,140.0,,CHARACTER|INFANTRY
adeptus_mechanicus_tech_priest_enginseer,Tech-Priest Enginseer,Adeptus Mechanicus,3.0,4,3,7,5,6.0,1,7,1,0.5,6,-1,1.0,12,3,0.5,6,-2,2.0,False,False,True,0,False,False,False,False,False,0,0,True,False,False,False,False,False,False,False,0,False,False,False,False,0,33.8,,CHARACTER|INFANTRY
adeptus_mechanicus_tech_priest_manipulus,Tech-Priest Manipulus,Adeptus Mechanicus,4.0,4,2,7,7,6.0,1,7,4,1.0,4,0,2.0,12,4,0.667,6,-1,2.0,False,False,False,0,False,False,True,False,False,0,0,True,False,False,False,False,False,False,False,0,False,False,False,False,0,138.8,,CHARACTER|INFANTRY
adeptus_mechanicus_technoarcheologist,Technoarcheologist,Adeptus Mechanicus,3.0,4,3,7,7,6.0,1,7,1,0.5,6,-1,1.0,12,3,0.5,8,-2,2.0,False,False,True,0,False,False,False,False,False,0,0,True,False,False,False,False,False,False,False,0,False,False,False,False,0,33.8,,CHARACTER|INFANTRY
adeptus_mechanicus_terrax_pattern_termite_legends,Terrax-Pattern Termite [Legends],Adeptus Mechanicus,14.0,10,3,7,7,6.0,2,6,5,0.5,-9,-4,3.5,12,6,0.5,14,-2,5.0,False,False,False,0,False,False,False,False,False,2,0,False,False,False,False,False,False,False,True,0,False,False,False,False,2,413.4,,VEHICLE
adeptus_mechanicus_x_101_legends,X-101 [Legends],Adeptus Mechanicus,3.0,3,4,7,5,6.0,1,8,2,0.667,5,-1,2.0,18,2,0.5,8,-2,3.0,False,False,False,0,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,0,False,False,False,False,0,71.3,VEHICLE:4,INFANTRY|CHARACTER
aeldari_aeldari_library_amallyn_shadowguide_legends,Amallyn Shadowguide [Legends],Aeldari,3.0,3,5,7,7,6.0,1,6,1,0.667,4,-1,2.0,36,4,0.667,4,-2,1.0,False,True,False,0,False,False,False,False,False,0,0,False,True,False,False,False,False,True,False,0,True,False,True,False,0,30.9,,INFANTRY|CHARACTER|ASURYANI
aeldari_aeldari_library_archon,Archon,Aeldari,4.0,3,4,7,7,6.0,1,6,1,0.833,8,-3,2.0,6,5,0.833,3,-2,2.0,False,False,True,0,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,0,False,False,False,False,0,93.1,,CHARACTER|INFANTRY
aeldari_aeldari_library_asurmen,Asurmen,Aeldari,5.0,3,2,7,7,6.0,1,6,6,0.833,5,-1,2.0,24,6,0.833,6,-3,3.0,True,False,True,0,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,0,False,False,False,False,0,281.2,,INFANTRY|CHARACTER|ASURYANI
aeldari_aeldari_library_autarch,Autarch,Aeldari,4.0,3,3,7,7,6.0,1,6,1,0.833,9,-4,3.5,12,4,0.833,6,-3,3.0,True,False,False,0,False,False,False,False,False,3,0,False,False,False,False,False,False,False,False,0,False,False,False,False,0,186.5,,CHARACTER|INFANTRY|ASURYANI
aeldari_aeldari_library_autarch_skyrunner_legends,Autarch Skyrunner [Legends],Aeldari,5.0,4,3,7,7,6.0,2,6,1,0.833,9,-4,3.5,12,4,0.833,4,-3,2.0,True,False,False,0,False,False,False,False,True,3,0,False,False,False,False,False,False,False,False,0,False,False,False,True,0,201.5,,CHARACTER|MOUNTED|FLY|ASURYANI
aeldari_aeldari_library_autarch_wayleaper,Autarch Wayleaper,Aeldari,4.0,3,3,7,7,6.0,1,6,1,0.833,9,-4,3.5,12,4,0.833,6,-3,3.0,True,False,False,0,False,False,False,False,False,3,0,False,False,False,False,False,False,False,True,0,False,False,False,True,0,186.5,,CHARACTER|INFANTRY|FLY|ASURYANI
aeldari_aeldari_library_avatar_of_khaine,Avatar of Khaine,Aeldari,14.0,11,2,7,7,6.0,5,6,1,0.833,16,-4,5.5,12,6,0.833,16,-4,5.5,False,False,False,0,False,False,False,False,False,0,2,False,False,False,False,False,False,False,False,0,False,False,False,False,2,887.7,,DAEMON|CHARACTER|MONSTER|ASURYANI
aeldari_aeldari_library_baharroth,Baharroth,Aeldari,5.0,3,2,7,7,6.0,1,6,4,0.833,6,-1,2.0,24,6,0.833,5,-2,2.0,True,False,False,0,False,False,False,True,False,0,0,False,False,False,False,False,False,False,True,0,False,False,False,True,0,206.2,,CHARACTER|INFANTRY|FLY|ASURYANI
aeldari_aeldari_library_beastmaster,Beastmaster,Aeldari,3.0,4,6,7,7,6.0,1,6,2,0.667,2,0,1.0,18,4,0.542,4,0,1.25,True,False,False,0,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,9,False,False,False,True,0,14.0,INFANTRY:3,BEAST|CHARACTER|MOUNTED|FLY
aeldari_aeldari_library_bonesinger_legends,Bonesinger [Legends],Aeldari,3.0,3,6,7,4,6.0,1,6,2,0.833,3,0,2.0,1,2,0.833,3,0,2.0,False,False,False,0,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,0,False,False,False,False,0,31.7,,CHARACTER|INFANTRY|PSYKER|ASURYANI
aeldari_aeldari_library_cobra_legends,Cobra [Legends],Aeldari,24.0,11,2,7,7,6.0,8,6,6,0.667,16,-4,4.0,36,6,0.5,6,0,1.0,False,False,False,0,False,False,False,False,False,0,0,True,False,True,False,False,False,False,False,0,False,False,False,True,1,2055.5,,VEHICLE|TITANIC|FLY|ASURYANI
aeldari_aeldari_library_corsair_cloud_dancer_band_legends,Corsair Cloud Dancer Band [Legends],Aeldari,2.0,4,3,7,7,6.0,2,6,1,0.667,7,-1,3.12,12,2,0.667,3,0,1.0,True,False,True,0,False,False,False,False,False,0,0,True,False,False,False,False,False,False,False,7,False,False,False,False,0,84.0,,MOUNTED
aeldari_aeldari_library_corsair_reaver_band_legends,Corsair Reaver Band [Legends],Aeldari,3.0,3,5,7,7,6.0,2,6,2,0.667,3,0,1.0,12,2,0.667,3,0,1.0,True,False,True,0,False,False,False,True,False,0,0,True,False,False,False,False,False,False,False,0,False,False,False,False,0,18.6,,INFANTRY
aeldari_aeldari_library_corsair_skyreaver_band_legends,Corsair Skyreaver Band [Legends],Aeldari,3.0,3,5,7,7,6.0,1,6,2,0.667,3,0,1.0,12,2,0.667,3,0,1.0,True,False,True,0,False,False,False,True,False,0,0,True,False,False,False,False,False,False,True,0,False,False,False,True,0,18.5,,INFANTRY|FLY
aeldari_aeldari_library_corsair_voidreavers,Corsair Voidreavers,Aeldari,1.0,3,4,7,7,6.0,2,7,1,0.683,4,-1,1.18,12,2,0.667,3,-1,1.0,True,False,True,0,False,False,True,False,False,0,0,False,False,False,False,False,False,False,False,7,False,False,False,False,0,19.0,INFANTRY:2,INFANTRY|BATTLELINE|ASURYANI
aeldari_aeldari_library_corsair_voidscarred,Corsair Voidscarred,Aeldari,1.0,3,4,7,7,6.0,1,6,1,0.667,4,-1,1.12,12,3,0.708,3,-1,1.12,True,False,True,0,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,7,False,False,False,False,0,19.6,INFANTRY:2,INFANTRY|ASURYANI|PSYKER
aeldari_aeldari_library_court_of_the_archon,Court of the Archon,Aeldari,2.0,3,5,7,7,6.0,1,6,3,0.833,4,-1,1.0,12,4,0.667,4,-1,1.33,True,False,True,0,False,False,True,False,False,0,0,False,False,False,False,False,False,False,False,0,False,False,False,False,0,44.3,INFANTRY:3,INFANTRY
aeldari_aeldari_library_crimson_hunter,Crimson Hunter,Aeldari,12.0,8,3,7,7,6.0,1,6,3,0.667,9,-2,3.5,48,3,0.5,6,0,1.0,False,False,False,0,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,0,False,False,False,True,0,532.6,,VEHICLE|FLY|ASURYANI
aeldari_aeldari_library_cronos,Cronos,Aeldari,7.0,7,3,7,5,6.0,2,6,4,1.0,5,-1,1.0,12,4,0.5,5,0,1.0,False,False,False,0,False,True,True,False,False,0,0,False,False,False,False,False,False,False,False,0,False,False,False,True,1,157.5,,MONSTER|FLY
aeldari_aeldari_library_d_cannon_platform,D-Cannon Platform,Aeldari,5.0,6,4,7,7,6.0,1,7,2,0.667,16,-4,5.5,24,2,0.667,3,0,1.0,False,False,False,0,False,False,False,False,False,0,0,True,False,True,True,False,False,False,False,0,False,False,False,False,0,450.2,,ASURYANI|INFANTRY
aeldari_aeldari_library_dark_reapers,Dark Reapers,Aeldari,2.0,3,3,7,7,6.0,1,6,2,0.667,9,-2,2.8,48,2,0.667,3,0,1.0,False,False,False,0,False,True,False,False,False,0,0,False,False,True,True,False,False,False,False,0,False,False,False,False,0,123.3,,INFANTRY|ASURYANI
aeldari_aeldari_library_death_jester,Death Jester,Aeldari,4.0,3,6,7,7,6.0,1,6,3,0.833,6,-2,2.0,24,4,0.833,4,0,1.0,False,False,False,0,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,0,False,False,True,False,0,158.9,,CHARACTER|INFANTRY
aeldari_aeldari_library_dire_avengers,Dire Avengers,Aeldari,1.0,3,4,7,7,6.0,1,6,4,0.667,4,-1,1.0,18,2,0.667,3,0,1.0,True,False,False,0,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,0,False,False,False,False,0,48.8,,INFANTRY|ASURYANI
aeldari_aeldari_library_drazhar,Drazhar,Aeldari,5.0,3,2,7,7,6.0,1,6,7,0.833,5,-2,2.0,1,7,0.833,5,-2,2.0,False,False,False,0,True,False,False,False,False,0,0,False,False,False,False,False,False,False,False,0,False,False,False,False,0,406.1,,INFANTRY|CHARACTER
aeldari_aeldari_library_eldrad_ulthran,Eldrad Ulthran,Aeldari,5.0,4,6,7,7,6.0,1,6,1,0.833,5,-2,3.5,18,3,0.833,5,-1,2.0,False,False,False,0,False,False,False,False,False,0,0,False,True,False,False,False,False,False,False,0,False,False,False,False,0,102.5,CHARACTER:4,CHARACTER|INFANTRY|PSYKER|ASURYANI
aeldari_aeldari_library_falcon,Falcon,Aeldari,12.0,9,3,7,7,6.0,3,7,3,0.667,9,-2,3.5,48,3,0.5,6,0,1.0,False,False,False,0,False,False,False,False,False,0,0,False,False,False,False,False,False,False,True,0,False,False,False,True,2,532.6,,FLY|VEHICLE|ASURYANI
aeldari_aeldari_library_farseer,Farseer,Aeldari,4.0,3,6,7,4,6.0,1,6,4,0.667,6,-2,2.0,24,2,0.833,3,0,3.0,False,False,False,0,False,False,False,False,False,0,0,False,False,True,False,False,False,False,False,0,False,False,False,False,0,149.1,,CHARACTER|INFANTRY|PSYKER|ASURYANI
aeldari_aeldari_library_farseer_skyrunner,Farseer Skyrunner,Aeldari,5.0,4,6,7,4,6.0,2,6,4,0.667,6,-2,2.0,24,2,0.833,3,0,3.0,False,False,False,0,False,False,False,False,False,0,0,False,False,True,False,False,False,False,False,0,False,False,False,True,0,155.1,,CHARACTER|FLY|MOUNTED|PSYKER|ASURYANI
aeldari_aeldari_library_fire_dragons,Fire Dragons,Aeldari,1.0,3,3,7,7,6.0,1,6,1,0.7,9,-4,3.25,12,2,0.667,3,0,1.12,True,False,False,0,False,True,True,False,False,3,0,False,False,False,False,False,False,False,False,0,False,False,False,False,0,191.1,,INFANTRY|ASURYANI
aeldari_aeldari_library_fire_prism,Fire Prism,Aeldari,12.0,9,3,7,7,6.0,3,7,2,0.667,18,-4,6.0,60,3,0.5,6,0,1.0,False,False,False,0,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,0,False,False,False,True,2,720.2,,FLY|VEHICLE|ASURYANI
aeldari_aeldari_library_firestorm_legends,Firestorm [Legends],Aeldari,12.0,9,3,7,7,6.0,3,6,16,0.667,5,0,1.0,36,3,0.5,6,0,1.0,False,False,False,0,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,0,False,False,False,True,2,430.1,FLY:2,VEHICLE|FLY|ASURYANI
aeldari_aeldari_library_fuegan,Fuegan,Aeldari,5.0,3,2,7,7,6.0,1,6,3,0.833,8,-3,2.0,12,6,0.833,5,-4,3.0,True,False,False,0,False,False,False,False,False,1,2,False,False,False,False,False,False,False,False,0,False,False,False,False,0,290.5,,CHARACTER|INFANTRY|ASURYANI
aeldari_aeldari_library_grotesques,Grotesques,Aeldari,4.0,5,6,7,5,6.0,1,6,4,1.0,4,-1,1.0,12,4,0.667,5,-1,2.0,False,False,False,0,False,False,True,False,False,0,0,False,False,False,False,False,False,False,False,0,False,False,False,False,0,77.1,,INFANTRY
aeldari_aeldari_library_guardian_defenders,Guardian Defenders,Aeldari,1.0,3,4,7,7,6.0,2,7,2,0.667,4,-1,1.0,18,1,0.667,3,0,1.0,True,False,False,0,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,0,False,False,False,False,0,26.3,,BATTLELINE|INFANTRY|ASURYANI
aeldari_aeldari_library_haemonculus,Haemonculus,Aeldari,5.0,4,6,7,5,6.0,1,6,1,0.833,2,-1,2.0,12,5,0.833,3,-1,2.0,False,False,True,0,False,False,False,False,False,0,0,False,True,False,False,False,False,False,False,0,False,False,False,False,0,24.4,INFANTRY:2,CHARACTER|INFANTRY
aeldari_aeldari_library_hellions,Hellions,Aeldari,2.0,4,5,7,7,6.0,1,6,2,0.667,2,0,1.0,18,3,0.667,4,-1,2.0,True,False,True,0,True,False,False,False,False,0,0,False,False,False,False,False,False,False,False,0,False,False,False,True,0,12.4,INFANTRY:3,MOUNTED|FLY
aeldari_aeldari_library_hemlock_wraithfighter,Hemlock Wraithfighter,Aeldari,12.0,8,3,7,7,6.0,1,6,4,0.5,12,-4,2.0,18,3,0.5,6,0,1.0,False,False,False,0,False,False,False,False,False,0,0,False,False,True,False,False,False,False,False,0,False,False,False,True,0,466.9,,VEHICLE|FLY|PSYKER|ASURYANI
aeldari_aeldari_library_hornet_legends,Hornet [Legends],Aeldari,8.0,7,3,7,7,6.0,2,6,1,0.667,12,-3,5.5,36,3,0.5,6,0,1.0,False,False,False,0,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,0,False,False,False,True,1,262.0,,VEHICLE|FLY|ASURYANI
aeldari_aeldari_library_howling_banshees,Howling Banshees,Aeldari,2.0,3,4,7,7,6.0,1,6,1,0.667,4,-1,1.0,12,2,0.833,4,-2,2.1,True,False,True,0,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,0,False,False,False,False,0,21.0,INFANTRY:3,INFANTRY|ASURYANI
aeldari_aeldari_library_illic_nightspear_legends,Illic Nightspear [Legends],Aeldari,3.0,3,5,7,7,6.0,1,6,1,0.833,6,-3,3.0,48,4,0.833,4,-2,1.0,False,True,False,0,False,False,False,False,False,0,0,True,True,False,False,False,False,True,False,0,True,False,False,False,0,102.1,,INFANTRY|CHARACTER|ASURYANI
aeldari_aeldari_library_incubi,Incubi,Aeldari,1.0,3,3,7,7,6.0,1,6,3,0.667,4,-2,2.0,1,3,0.667,4,-2,2.0,False,False,False,0,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,0,False,False,False,False,0,95.7,,INFANTRY
aeldari_aeldari_library_irillyth_legends,Irillyth [Legends],Aeldari,5.0,3,2,7,7,6.0,1,6,3,0.667,8,-2,4.0,24,4,0.667,5,-2,1.0,False,False,False,0,False,False,False,False,False,0,0,False,False,False,False,False,False,True,True,0,False,False,False,True,0,356.4,,INFANTRY|CHARACTER|FLY|ASURYANI
aeldari_aeldari_library_jain_zar,Jain Zar,Aeldari,5.0,3,2,7,7,6.0,1,6,6,0.833,6,-2,1.0,12,8,0.833,6,-3,2.0,True,False,False,0,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,0,False,False,False,False,0,206.2,,CHARACTER|INFANTRY|ASURYANI
aeldari_aeldari_library_kabalite_warriors,Kabalite Warriors,Aeldari,1.0,3,4,7,7,6.0,2,6,2,0.667,5,-1,2.0,24,2,0.667,3,0,1.0,True,True,True,0,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,0,False,False,False,False,0,62.3,INFANTRY:3,BATTLELINE|INFANTRY
aeldari_aeldari_library_karandras_legends,Karandras [Legends],Aeldari,5.0,3,2,7,7,6.0,1,6,2,0.833,5,-1,2.0,12,5,0.833,8,-3,2.0,True,False,True,0,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,0,True,False,False,False,0,131.2,,CHARACTER|INFANTRY|ASURYANI
aeldari_aeldari_library_lelith_hesperax,Lelith Hesperax,Aeldari,4.0,3,6,7,7,6.0,1,6,8,0.833,3,-2,1.0,1,8,0.833,3,-2,1.0,False,False,False,0,False,False,False,False,False,0,2,False,False,False,False,False,False,False,False,0,False,False,False,False,0,109.0,INFANTRY:2,CHARACTER|INFANTRY
aeldari_aeldari_library_lhykhis,Lhykhis,Aeldari,5.0,3,2,7,7,6.0,1,6,6,1.0,6,-2,1.0,12,5,0.833,6,-2,2.0,False,False,False,0,True,True,True,False,False,0,0,False,False,False,False,False,False,False,True,0,False,False,False,True,0,251.2,,CHARACTER|INFANTRY|ASURYANI|FLY
aeldari_aeldari_library_lynx_legends,Lynx [Legends],Aeldari,16.0,9,3,7,7,6.0,4,6,4,0.667,16,-3,3.5,48,3,0.5,6,0,1.0,True,False,False,0,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,0,False,False,False,True,3,797.7,,VEHICLE|FLY|ASURYANI
aeldari_aeldari_library_mandrakes,Mandrakes,Aeldari,1.0,3,7,7,7,6.0,1,6,2,0.667,5,0,1.0,18,3,0.667,5,0,1.0,True,False,False,0,False,False,False,False,False,0,0,True,False,False,False,False,False,True,False,0,True,False,False,False,0,21.9,,INFANTRY
aeldari_aeldari_library_maugan_ra,Maugan Ra,Aeldari,5.0,3,2,7,7,6.0,1,6,6,0.833,7,-2,2.0,36,5,0.833,6,-2,2.0,False,False,False,0,False,True,False,False,False,0,0,True,False,False,False,False,False,False,False,0,False,False,False,False,0,356.1,,INFANTRY|CHARACTER|ASURYANI
aeldari_aeldari_library_night_spinner,Night Spinner,Aeldari,12.0,9,3,7,7,6.0,3,7,6,0.667,7,-1,2.0,48,3,0.5,6,0,1.0,False,False,False,0,True,False,False,False,False,0,0,False,False,True,True,False,False,False,False,0,False,False,False,True,2,465.1,,FLY|VEHICLE|ASURYANI
aeldari_aeldari_library_nightwing_legends,Nightwing [Legends],Aeldari,12.0,8,3,7,7,6.0,1,6,1,0.667,12,-3,5.5,36,3,0.5,6,0,1.0,False,False,False,0,True,False,False,False,False,0,0,False,False,False,False,False,False,False,False,0,False,False,False,True,2,442.0,,VEHICLE|FLY|ASURYANI
aeldari_aeldari_library_phantom_titan,Phantom Titan,Aeldari,55.0,14,2,7,7,6.0,20,6,8,0.667,18,-4,6.0,120,6,0.667,18,-4,12.0,False,False,False,0,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,0,False,False,False,False,1,4275.9,,ASURYANI|TITANIC|TOWERING|WALKER|MONSTER
aeldari_aeldari_library_phoenix_legends,Phoenix [Legends],Aeldari,16.0,9,3,7,7,6.0,1,6,4,0.667,10,-2,3.5,48,3,0.5,6,0,1.0,False,False,False,0,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,0,False,False,False,False,2,710.2,,VEHICLE|ASURYANI
aeldari_aeldari_library_prince_yriel_legends,Prince Yriel [Legends],Aeldari,4.0,3,3,7,7,6.0,1,6,1,0.833,6,-3,2.0,6,5,0.833,6,-3,3.0,True,False,False,0,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,0,False,False,False,False,0,85.0,,INFANTRY|CHARACTER|ASURYANI
aeldari_aeldari_library_raider,Raider,Aeldari,10.0,8,4,7,7,6.0,2,6,1,0.667,12,-3,5.5,36,3,0.5,6,0,1.0,False,False,False,0,False,False,False,False,False,0,0,False,False,False,False,False,False,False,True,0,False,False,False,True,2,322.0,,FLY|VEHICLE
aeldari_aeldari_library_rangers,Rangers,Aeldari,1.0,3,5,7,7,6.0,1,7,1,0.75,4,-1,1.5,12,1,0.667,3,0,1.0,True,True,True,0,False,False,False,False,False,0,0,False,True,False,False,False,False,True,False,0,True,False,False,False,0,21.8,,INFANTRY|ASURYANI
aeldari_aeldari_library_ravager,Ravager,Aeldari,11.0,9,4,7,7,6.0,3,6,1,0.667,12,-3,5.5,36,3,0.5,6,0,1.0,False,False,False,0,False,False,False,False,False,0,0,False,False,False,False,False,False,False,True,0,False,False,False,True,2,337.0,,FLY|VEHICLE
aeldari_aeldari_library_raven_strike_fighter_legends,Raven Strike Fighter [Legends],Aeldari,10.0,8,4,7,7,6.0,1,6,8,0.667,3,-1,1.0,36,3,0.5,6,0,1.0,False,False,False,0,False,False,False,False,False,0,2,False,False,False,False,False,False,True,False,0,False,False,False,True,2,210.0,INFANTRY:3,VEHICLE|FLY
